Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id
50000000,1405,62267,LaFlorida,Recaladaoriente,3,1.0,,,1.0,11413504
480465000,13500,598337,Peñalolén,CaminoElPuntual2900,4,4.0,200.0,570.0,2.0,11413134
69000000,1939,85928,PuenteAlto,SantaRosaconCaminoElMariscal,3,1.0,60.0,92.0,1.0,10745664
280000000,7867,348692,Santiago,YC51182Av.Portugal/Sta.Isabel,4,2.0,230.0,148.0,4.0,4918669
220000000,6182,273973,Peñalolén,CamiloMori/Tobalaba,3,3.0,88.0,240.0,3.0,7692570
453772500,12750,565097,Ñuñoa,Sucre-AntonioVaras,5,3.0,157.0,355.0,,11412192
193500000,5437,240971,Buin,CalleMartilleroGonzaloRosendePoniente,3,3.0,140.0,200.0,3.0,6213625
416403000,11700,518559,LaReina,ValenzuelaPuelma//veintitrésdefebrero,5,4.0,152.0,285.0,,8257118
252689000,7100,314681,Macul,Ventacasa9d/5b+3estacionamientos,9,5.0,152.0,300.0,5.0,11410362
75000000,2107,93400,Colina,Pjgonzalorojas,3,1.0,90.0,90.0,,11410266
106140000,2982,132179,Colina,Villalasaraucarias,3,2.0,136.0,136.0,,11410254
200727600,5640,249972,Tiltil,JardinOriente-NU-61582/AltoElManzano,3,3.0,106.0,268.0,,10172475
110000000,3091,136986,Colina,Municipalidaddecolina,3,2.0,110.0,110.0,1.0,11410241
604780870,16993,753152,Ñuñoa,Plazañuñoa,4,3.0,280.0,790.0,1.0,5714295
240000000,6743,298879,SanMiguel,MiguelLeonPrado,9,5.0,500.0,330.0,2.0,11409793
175000000,4917,217933,Maipú,Elcid,3,3.0,140.0,220.0,3.0,11409757
156596000,4400,195014,Conchalí,Campanario,2,1.0,129.0,299.0,3.0,11053260
85416000,2400,106371,Maipú,Casaenmaipu,3,2.0,80.0,120.0,,10214987
149478000,4200,186149,Maipú,Avenidapajaritosparadero8/avenidaeldescanso,4,2.0,139.0,130.0,,9928370
90000000,2529,112080,Peñalolén,Vaihu-LasParcelas,3,1.0,84.0,66.0,1.0,11409165
95000000,2669,118306,LaFlorida,Casaenlaflorida,3,2.0,80.0,100.0,,10215245
113888000,3200,141828,Renca,Lapunta,3,2.0,67.0,140.0,2.0,11408815
957371000,26900,1192243,LasCondes,Entrepadrehurtadoylosdominicos,7,5.0,280.0,662.0,2.0,9045352
177000000,4973,220423,Maipú,Yc59807elolimpo/avsur,4,2.0,180.0,205.0,1.0,8397991
60503000,1700,75346,EstaciónCentral,Colibrí,2,1.0,65.0,65.0,,11408687
402167000,11300,500831,Colina,Losmaitenes,3,3.0,145.0,450.0,3.0,9669369
70000000,1967,87173,PuenteAlto,Casaenventaenpuentealto,3,1.0,78.0,90.0,1.0,10204511
258027500,7250,321329,LaFlorida,Losroblesoriente,3,3.0,117.0,285.0,5.0,11408398
77977690,2191,97108,PuenteAlto,AvenidaCircunvalaciónVillaPrimavera,4,1.0,80.0,80.0,,11408375
74900000,2105,93275,Peñaflor,AguasClaras-21deMayo,2,1.0,,,,11408297
480465000,13500,598337,LaReina,EliecerParadapasajesinsalida/Fco.Bilbao,4,3.0,194.0,301.0,1.0,6548649
55000000,1545,68493,SanBernardo,Avenidaportales/estacioncincopinos,2,1.0,62.0,60.0,,11408110
313192000,8800,390027,Colina,CasadePiedra/SantaFilomena,4,3.0,130.0,430.0,2.0,7525918
75000000,2107,93400,PuenteAlto,Bahiacatalinanu-57753/av.Lasserena,4,1.0,88.0,72.0,,7015920
85000000,2388,105853,SanBernardo,AntonioAcevedoHernandez/MariaLuisaBombal,3,2.0,,,,11407781
245000000,6884,305106,Lampa,LaHerradura/RutaG-16,3,1.0,117.0,2006.0,,11407753
161578600,4540,201219,Renca,O'Higgins1355,6,2.0,160.0,350.0,1.0,10742069
137000000,3849,170610,Pudahuel,Pudahuel,3,2.0,,,1.0,11407457
180000000,5058,224159,SanBernardo,YC57169AutopistaCentral/Eucaliptus,3,2.0,70.0,280.0,1.0,6656968
120000000,3372,149440,LaFlorida,SantaRaquel,4,2.0,71.0,161.0,,11406976
215000000,6041,267746,Maipú,Maipú,4,3.0,171.0,207.0,3.0,9669663
150000000,4215,186800,SanBernardo,Balmaceda513,3,2.0,180.0,288.0,,8043004
202863000,5700,252631,SanMiguel,Lamarina/marquezdeovando,2,1.0,80.0,235.0,,10746231
86732830,2437,108011,SanBernardo,VentadeCasaFranciscoAntonioEncinaNorte,5,1.0,83.0,108.0,1.0,6217155
533494100,14990,664376,LasCondes,Martindezamora,4,2.0,160.0,200.0,,9271312
104634600,2940,130305,PuenteAlto,Caboross,5,1.0,80.0,85.0,,8739094
298956000,8400,372299,LasCondes,CercanoaMetroManquehue,3,3.0,118.0,118.0,1.0,9251965
142360000,4000,177285,Independencia,PabloUrzua,4,2.0,150.0,262.0,,6984128
135000000,3793,168120,Colina,BarrioPortezuelo(ag)/GeneralSanMartin,3,2.0,68.0,70.0,,6290892
130000000,3653,161893,PuenteAlto,Caleteraaccesosurag-57423/avlaserena,3,2.0,119.0,129.0,,6752117
640620000,18000,797783,LasCondes,Roncesvalle/Manquehue,4,4.0,210.0,500.0,6.0,5742224
95000000,2669,118306,LaFlorida,Sectorvillalospeumosyc-59586/marte,4,2.0,110.0,120.0,3.0,8211612
996520000,28000,1240996,LoBarnechea,loslitres,6,6.0,200.0,700.0,2.0,9690138
231335000,6500,288088,Quilicura,Huelva/Alcalá,3,3.0,145.0,200.0,,8601889
57000000,1602,70984,SanBernardo,BomberoVictorSilvaYC55509/SantaMarta,4,1.0,82.0,72.0,1.0,6071006
181473410,5099,225994,Maipú,Lindacasa,4,3.0,116.0,159.0,,10200985
210000000,5901,261519,LaFlorida,WalkerMartinez/Palena,4,2.0,140.0,205.0,1.0,8457871
105117755,2954,130906,Maipú,Alfredosilvacarvallo/josémanuelbalmaceda.,3,2.0,86.0,138.0,,6647635
80000000,2248,99626,PuenteAlto,Excelentecasaenpuentealtogabrielaponiente,4,1.0,100.0,90.0,,10204005
63000000,1770,78456,PuenteAlto,Ventacasavillalaprimaverapuentealto,2,1.0,55.0,75.0,,10204070
80753710,2269,100565,Talagante,Espectacularcasa,3,2.0,130.0,140.0,,10200841
213540000,6000,265928,ElMonte,ZozimoErrazurizAG/LosCarreras,4,3.0,112.0,650.0,,6853881
199000000,5591,247821,LaCisterna,GranavenidaconAv.Goicolea,3,1.0,120.0,340.0,,5389525
167000000,4692,207970,PuenteAlto,Avenidaparquedeleste,3,2.0,121.0,250.0,,10734061
65000000,1826,80946,LoEspejo,Vientesur/managua,2,2.0,54.0,54.0,1.0,6752110
996520000,28000,1240996,LoBarnechea,GolfLomasdelaDehesa,5,5.0,345.0,1050.0,3.0,6901131
132750700,3730,165318,Recoleta,CasimiroOlmos/MaríadelPilar,4,2.0,128.0,128.0,,9296054
391454410,10999,487490,Colina,CondominioValleNogales,3,3.0,158.0,360.0,3.0,10089932
115667500,3250,144044,PuenteAlto,PasajeQuimper,3,2.0,60.0,125.0,2.0,10751743
494701000,13900,616066,Colina,PasajelaQuebradaNorte,5,4.0,168.0,619.0,4.0,9942889
450569400,12660,561108,LaFlorida,Ventacasadospisosaltomacullaflorida,5,3.0,250.0,615.0,3.0,10212881
259000000,7277,322540,LaFlorida,Santalnés/JardínAlto,3,3.0,108.0,174.0,2.0,8602701
280805100,7890,349695,LaCisterna,BrionesLuco/Av.LoOvalle,3,2.0,220.0,600.0,,8601863
440000000,12363,547945,Providencia,PropiedadHabitacional/ComercialapasosdeEstaciónMetroSta.Isabel,8,3.0,281.0,518.0,,8249125
482244500,13550,600554,Providencia,Tegualdac/lautaro,4,3.0,140.0,160.0,2.0,8092559
280000000,7867,348692,Ñuñoa,Avjosepedroalessandri,4,2.0,165.0,165.0,1.0,5715399
170000000,4777,211706,PuenteAlto,Camilohenriquez,3,3.0,90.0,167.0,,10733970
249130000,7000,310249,EstaciónCentral,Avenidapajaritos-escueladecarabineros,4,4.0,160.0,200.0,,9279688
120000000,3372,149440,Maipú,Maipú,3,2.0,206.0,206.0,1.0,11039605
164710520,4628,205119,Cerrillos,Terreno672mts2,2,1.0,51.0,672.0,6.0,9054922
85000000,2388,105853,PuenteAlto,OmarHerreraGutiérrez/Av.Gabriela,3,1.0,120.0,74.0,,8793297
953812000,26800,1187811,Colina,PiedraRoja,4,4.0,413.0,5000.0,12.0,7759411
605030000,17000,753462,LasCondes,MetroLosDominocos,4,3.0,220.0,388.0,3.0,9913518
67585410,1899,84166,PuenteAlto,¡granoportunidadenpuentealto!,3,1.0,67.0,68.0,,10201289
231335000,6500,288088,Quilicura,Altamira315,5,3.0,145.0,200.0,3.0,10248200
81145200,2280,101053,Quilicura,Quilicura,3,1.0,51.0,57.0,1.0,5868891
93000000,2613,115816,SanRamón,Av.LaBandera/Stgo.Candelaria,3,1.0,72.0,110.0,,9710800
85416000,2400,106371,PuenteAlto,GuillermoValencia3831,3,1.0,75.0,125.0,1.0,11406602
836365000,23500,1041550,LasCondes,Quinchamalí,5,4.0,336.0,732.0,4.0,7716896
135000000,3793,168120,PuenteAlto,BrisasdelMaipo,3,2.0,72.0,120.0,,8037060
615707000,17300,766758,Ñuñoa,CampodeDeporte/Grecia,6,4.0,315.0,492.0,,6817627
300000000,8429,373599,Providencia,PropiedadHabitacional/ComercialcercanaaEstaciónMetroSta.Isabel,5,2.0,190.0,368.0,,8249119
238453000,6700,296953,Pudahuel,Avlosmolinos,3,3.0,110.0,190.0,1.0,10176664
359990000,10115,448306,LasCondes,Bombay/RosarioRosales,3,1.0,64.0,310.0,2.0,10740070
498260000,14000,620498,Pirque,ClubelPrincipal,4,5.0,250.0,5900.0,9.0,8077118
90000000,2529,112080,PuenteAlto,PuenteAlto,2,1.0,90.0,90.0,2.0,11039567
70500000,1981,87796,SanBernardo,AvPortalesYC59171/VicentePerezRosales,2,1.0,50.0,85.0,,7873791
416403000,11700,518559,LaReina,Fco.deVillagra/Ictinos,3,2.0,,,6.0,9267484
526732000,14800,655955,LaReina,Ossandón/PríncipedeGales,4,4.0,159.0,300.0,2.0,10745802
277602000,7800,345706,LaReina,LynchSurconJoseBordes,3,1.0,81.0,192.0,2.0,9913886
637061000,17900,793351,LasCondes,Manquehue,4,3.0,210.0,500.0,,9271160
80000000,2248,99626,ElBosque,caminolasquintasconloblanco,4,1.0,70.0,70.0,1.0,8067703
115000000,3231,143213,SanBernardo,VillaChena,4,2.0,84.0,208.0,2.0,7253330
71713850,2015,89307,SanBernardo,SanBernardo,2,1.0,,,2.0,10141154
143961550,4045,179280,SanBernardo,VillaLomasdeMirasur,4,3.0,,,2.0,10322346
98000000,2754,122042,PuenteAlto,SantaAlicia/Eyzaguirre,5,2.0,104.0,104.0,,8211021
68000000,1911,84682,PuenteAlto,PuenteAlto,2,1.0,52.0,100.0,2.0,11039669
441316000,12400,549584,LaReina,Tobalaba/Echenique,3,3.0,180.0,360.0,,6360899
298956000,8400,372299,Macul,FedericoGana/JuanGuzmanCruchaga,3,3.0,240.0,240.0,4.0,11040500
112464400,3160,140055,PuenteAlto,¡ofertaespecial!casaparquesanfrancisco,3,1.0,75.0,150.0,,10201301
3558288200,99980,4431243,LasCondes,CaminoLasFlores/CaminoPiedraRoja,5,7.0,460.0,4925.0,,6233842
459111000,12900,571745,Colina,CaminoLasPataguas,4,3.0,425.0,160.0,2.0,6755909
1174470000,33000,1462603,Vitacura,Fatima,4,3.0,231.0,800.0,2.0,7859756
348782000,9800,434349,LaFlorida,CondominioVistaValle,4,3.0,140.0,385.0,2.0,8076836
457331500,12850,569529,Paine,ElVinculo/Paine,4,3.0,260.0,8600.0,3.0,8037763
161685370,4543,201352,Peñaflor,¡espectacularcasaenpeñaflor!,8,3.0,201.0,500.0,,10200869
170000000,4777,211706,LoPrado,Casaventaenparquealameda.,3,2.0,98.0,170.0,3.0,8048952
1024992000,28800,1276453,LoBarnechea,MonteCarmelo/ElGolfdeManquehue,4,3.0,363.0,1216.0,5.0,6083976
180000001,5058,224159,LaFlorida,MetroRojasMagallanes/VicuñaMackena,4,3.0,161.0,161.0,,7878861
117447000,3300,146260,Recoleta,josemiguelcarrera3740,4,2.0,103.0,128.0,2.0,9683273
70000000,1967,87173,PuenteAlto,CAaleteraAccesoSurYC58894/Quitalmahue,3,1.0,75.0,77.0,,7718786
85771900,2410,106814,Quilicura,Villalomarcoleta/4dormitorios/1baño,4,1.0,82.0,83.0,2.0,11038375
772303000,21700,961772,LasCondes,Doscasassectorh.Magallanes,6,4.0,244.0,443.0,,5351605
92284870,2593,114925,CaleradeTango,Vivetranquiloencaleradetango,5,2.0,97.0,250.0,,10200965
640620000,18000,797783,Peñalolén,Arboretum,3,3.0,217.0,920.0,3.0,9243401
345223000,9700,429917,Paine,CaminoSanRoberto,3,4.0,191.0,2660.0,10.0,8037886
586879100,16490,730858,LaReina,ValenzuelaPuelma,3,3.0,180.0,410.0,,10735861
569440000,16000,709141,Peñaflor,autopistadelsol/avmanuelcastillo,4,4.0,350.0,5000.0,1.0,2994168
288279000,8100,359002,PuenteAlto,HaciendaElPeñón,5,4.0,160.0,350.0,2.0,9296341
222437500,6250,277008,SanMiguel,AvenidaLoOvalle1571,3,1.0,113.0,387.0,6.0,10736445
220658000,6200,274792,Peñalolén,Grecia/RioClaro,3,2.0,90.0,200.0,,11040125
612112410,17199,762282,LasCondes,Sancarlosdeapoquindo//elconvento,5,3.0,180.0,300.0,,9680265
55000000,1545,68493,LaPintana,luiscruzmartinezconperezcanto,3,1.0,48.0,120.0,,8037156
711088200,19980,885539,LasCondes,PresidenteErrazuriz-GertrudisEcheñique,4,4.0,207.0,295.0,1.0,9579606
324580800,9120,404210,LaFlorida,RojasMagallaneshacialacordillera,5,4.0,140.0,315.0,2.0,8427615
43000000,1208,53549,PuenteAlto,Accesosuresquinasanpedro,1,2.0,50.0,70.0,,11037008
123000000,3456,153176,Recoleta,Am-55467universidaddechile/aveinstein,4,2.0,115.0,182.0,1.0,6045729
370000000,10396,460772,Recoleta,AvenidaElSalto,6,2.0,205.0,602.0,2.0,11305636
1103290000,31000,1373960,LasCondes,MiradordeSanCarlosdeApoquindo,5,6.0,380.0,930.0,3.0,9663355
78000000,2192,97136,PuenteAlto,Sevendehermosaycómodacasaenvillalosproductores,3,1.0,65.0,83.0,1.0,10203987
237563250,6675,295845,LaFlorida,JardínAlto/SantaJulia,4,4.0,130.0,189.0,,3108065
85000000,2388,105853,Pudahuel,PuertoSaavedra/LagunaSur,4,2.0,90.0,120.0,2.0,10747327
137021500,3850,170637,Lampa,ValleGrande,3,3.0,95.0,174.0,2.0,10734935
130000000,3653,161893,Cerrillos,ObispoJavierVásquez,3,2.0,83.0,128.0,2.0,11405516
125597110,3529,156410,Maipú,Inmejorableubicaciónenmaipú,2,2.0,84.0,159.0,,10201020
290000000,8148,361146,EstaciónCentral,Arica/jotabeche,6,3.0,185.0,310.0,2.0,11040144
391490000,11000,487534,Colina,AvenidaDelValle11500,4,4.0,160.0,400.0,,9905298
597912000,16800,744598,CaleradeTango,2casasCondominioLasAraucarias/CaleradeTango,4,5.0,355.0,5000.0,3.0,7021002
130000000,3653,161893,EstaciónCentral,Ventacasapararemodelar.Excelenteubicación.Estacióncentral,2,1.0,180.0,180.0,2.0,8036070
72000000,2023,89664,Lampa,PasajeSauceAmargo/Manzanilla,2,1.0,48.0,145.0,,7143878
130793250,3675,162881,Pudahuel,Lagunasur,3,2.0,95.0,153.0,1.0,11405275
155000000,4355,193026,Talagante,PaulaJaraquemada/MonseñorLarrain,8,3.0,250.0,240.0,,7178041
145919000,4100,181717,LoPrado,sanjorge817,4,1.0,120.0,300.0,2.0,7250760
145000000,4074,180573,Maipú,Av.OlimpoYC56249/LasTinajas,4,3.0,135.0,156.0,,6303483
672651000,18900,837672,Peñalolén,Comunidadecologica,12,8.0,561.0,1860.0,1.0,6136253
142360000,4000,177285,Lampa,Lagunanorte,3,3.0,84.0,133.0,2.0,9934069
145385150,4085,181052,Lampa,Yc59603elsendero/gralsanmartinnte,3,3.0,101.0,135.0,1.0,8250580
142004100,3990,176842,ElBosque,Casaenlacomunaelbosque,4,2.0,400.0,400.0,,8218683
60000000,1686,74720,Maipú,Avleguisamo-avlasnacionesag-57174/lasnaciones,2,1.0,60.0,60.0,,6656994
120000000,3372,149440,PuenteAlto,Sancarlos/cardenalfresno,3,2.0,74.0,118.0,,9305362
300000000,8429,373599,Pudahuel,Ciudaddelosvalles,3,3.0,220.0,1000.0,,8050276
100000000,2810,124533,SanBernardo,Generalcarrera-metrotrencincopinosnu56657/avportales,3,1.0,49.0,82.0,,6448504
637061000,17900,793351,Providencia,Robertodelrio,7,4.0,225.0,568.0,,8505873
95000000,2669,118306,PuenteAlto,LuisMatte/LibertadorOhiggins,3,1.0,75.0,123.0,,4846165
130793250,3675,162881,EstaciónCentral,Elboldo2,2,1.0,72.0,77.0,1.0,9293770
440000000,12363,547945,LasCondes,Casa2PisosenLosDominicos.,5,4.0,198.0,361.0,,9691051
289000000,8120,359900,Macul,Marathon/LosEspinos,4,2.0,85.0,264.0,1.0,8111286
145000000,4074,180573,Lampa,Vallegrande,4,3.0,109.0,177.0,,10734029
1601550000,45000,1994458,LasCondes,Lahoyada,5,6.0,424.0,14000.0,,6755073
120000000,3372,149440,Peñaflor,Casa2PisosenCondominioElqui,3,2.0,104.0,158.0,,9927813
390000000,10958,485679,SanMiguel,Terceraavenida//cuartatranversal,7,3.0,194.0,500.0,,11032232
77000000,2164,95890,Lampa,Larapinta,2,1.0,50.0,92.0,,11404607
729595000,20500,908587,LasCondes,Franciscobilbao/tomásmoro,4,3.0,180.0,470.0,2.0,11404520
2313350000,65000,2880884,Vitacura,Locurro,5,5.0,700.0,5000.0,20.0,6086253
96000000,2697,119552,Maipú,Villalosheroes,4,1.0,75.0,125.0,,7155967
181473410,5099,225994,Renca,Hermosayespaciosacasaenrenca,5,2.0,116.0,115.0,1.0,10200900
818570000,23000,1019390,LoBarnechea,LosTrapenses,5,3.0,225.0,619.0,2.0,9245565
147662910,4149,183889,Lampa,ValleGrande,4,3.0,106.0,150.0,2.0,10734903
1708320000,48000,2127422,Vitacura,CarolinaRabat/LaVendimia,5,5.0,628.0,1003.0,5.0,6558331
137000000,3849,170610,QuintaNormal,RadalconSanPablo.,4,2.0,80.0,100.0,3.0,6640643
462670000,13000,576177,LaReina,23defebrero,5,2.0,195.0,350.0,,9472741
120000000,3372,149440,PadreHurtado,RioTolten/PadreHurtado,3,1.0,70.0,325.0,,11404026
102321250,2875,127424,LaFlorida,Corindon1512,4,2.0,95.0,131.0,3.0,11403811
99652000,2800,124100,Lampa,Pasajelaspetuniasoriente2695,3,1.0,55.0,190.0,,11403744
62000000,1742,77210,Renca,VicuñaMackennaYC62296/SalvadorAllende,3,2.0,80.0,60.0,,11403658
176000000,4945,219178,LaFlorida,GeronimodeAlderete/Alicahue,3,2.0,165.0,210.0,,11403641
729595000,20500,908587,LaReina,LynchnorteconAvLarrain,5,3.0,210.0,750.0,2.0,5207841
499000000,14021,621420,SanMiguel,Avteresavial-metrolovialag56145/avjosémiguelcarrera,6,3.0,245.0,630.0,,6290917
135000000,3793,168120,LoPrado,LasEncinas,4,1.0,82.0,208.0,1.0,9468793
280000000,7867,348692,SanMiguel,GaspardeSoto/Av.Salesianos,4,3.0,120.0,178.0,,7828060
90000000,2529,112080,PuenteAlto,Casasviejas,2,1.0,45.0,80.0,,10734076
497904100,13990,620055,LasCondes,ToconaoYC56569/IVCentenario,8,4.0,200.0,265.0,,6426537
110000000,3091,136986,PadreHurtado,PadreMartingusinde&papaJuanPablo,3,1.0,50.0,130.0,2.0,10739052
198948100,5590,247756,Quilicura,-33.388144-70.729009,4,3.0,108.0,231.0,1.0,11402636
274043000,7700,341274,Recoleta,VentaCasa9DormitoriosRecoleta,9,5.0,318.0,483.0,,11402500
180000000,5058,224159,Peñalolén,VentaCasa8DormitoriosPeñalolén,8,5.0,120.0,210.0,1.0,11402448
100000000,2810,124533,Peñalolén,VentaCasa7DormitoriosPeñalolén,7,3.0,200.0,144.0,,11402410
640000000,17983,797011,Santiago,(am50963)avmoneda/avmanuelrodrígueznte,25,4.0,713.0,410.0,,4895748
1014315000,28500,1263157,LasCondes,CondominioCumbreSanDamianAmoblado,6,5.0,317.0,630.0,4.0,9929496
245571000,6900,305817,Quilicura,Pedroriveros/aranjuez,5,4.0,175.0,154.0,,11401814
359459000,10100,447645,Recoleta,Avrecoleta/av.Einstein,5,3.0,228.0,558.0,5.0,11401807
1067700000,30000,1329639,SanPedro,Crucelasarañas/a500mtdelascabras,5,2.0,450.0,5000.0,,11401778
215000000,6041,267746,LaGranja,osorno0517,8,4.0,350.0,575.0,2.0,11401734
774082500,21750,963988,LasCondes,SanRamon1800-2100,6,5.0,210.0,452.0,2.0,7892178
80000000,2248,99626,PuenteAlto,GiordanoBruno/PuenteAlto,2,1.0,50.0,144.0,,10172834
150000000,4215,186800,Maipú,Maipú,6,4.0,180.0,180.0,1.0,11039543
175000000,4917,217933,Maipú,Casaenventaavisabelriquelme,3,2.0,124.0,205.0,,10733762
3203100000,90000,3988917,LasCondes,CercanoaMallSport,5,4.0,300.0,2900.0,6.0,5669935
206422000,5800,257064,Buin,CondominioBuin,3,3.0,95.0,180.0,,10747201
175000000,4917,217933,PuenteAlto,Elpeñónag-59831/nonatocoo,3,2.0,80.0,162.0,,8430512
119226500,3350,148476,PadreHurtado,Saningnacio/autopistadelsol,3,2.0,87.0,110.0,1.0,9685314
80000000,2248,99626,PuenteAlto,AvSanCarlosconMexico,3,1.0,54.0,62.0,1.0,11400482
270000000,7586,336239,Conchalí,TenienteYavar/PedroFontova,3,,125.0,405.0,5.0,9681712
462314100,12990,575734,LasCondes,GeneralBlanche-AlmiranteSoublette,6,4.0,430.0,160.0,3.0,9036894
551645000,15500,686980,Providencia,Manuelmontt/valenzuelacastillo/alférezreal,6,3.0,225.0,372.0,3.0,6729667
60000000,1686,74720,SanBernardo,Arg750sb,1,1.0,65.0,132.0,1.0,11400251
195000000,5479,242839,Renca,Lossilos,4,3.0,125.0,194.0,2.0,10746869
953812000,26800,1187811,LasCondes,FelixdeAmesti/LaCapitanía,4,4.0,456.0,666.0,2.0,6300544
953812000,26800,1187811,LasCondes,Sancarlosdeapoquindo,4,4.0,427.0,930.0,,5491859
70000000,1967,87173,PuenteAlto,PaimunPoniente,2,1.0,45.0,54.0,1.0,7372961
61000000,1714,75965,Colina,Colina,4,2.0,270.0,270.0,,9113027
150000000,4215,186800,PuenteAlto,CoimbraSur,3,3.0,76.0,133.0,1.0,10512333
423521000,11900,527423,Ñuñoa,Hermosacasaenventañuñoacongranpatio519m2,3,2.0,139.0,519.0,,10743512
252689000,7100,314681,Macul,Macul,9,5.0,152.0,300.0,3.0,11399414
90000000,2529,112080,ElBosque,Casade1PisoenVillaSantaMaría,3,2.0,84.0,168.0,,3693766
516055000,14500,642659,Colina,PiedraRoja,4,3.0,180.0,427.0,2.0,9943247
231335000,6500,288088,SanBernardo,SanBernardo,3,3.0,97.0,250.0,3.0,7853630
451993000,12700,562880,Colina,AvenidaJoseRabat,3,3.0,153.0,420.0,2.0,10049260
871955000,24500,1085872,Colina,Lasbrisas,5,4.0,381.0,1500.0,4.0,7365284
808711570,22723,1007113,Providencia,Bilbao/amapolas/metrobilbao,5,5.0,365.0,544.0,7.0,6830458
907545000,25500,1130193,Vitacura,Losdragones/-,5,4.0,240.0,390.0,,5691429
97000000,2725,120797,PuenteAlto,Av.ConchayToroAG/Independencia,4,2.0,90.0,250.0,,8560598
70000000,1967,87173,Colina,Galvarino,4,2.0,,,1.0,8849449
160000000,4496,199253,Colina,AvenidaFontt,4,1.0,,,2.0,9694344
68000000,1911,84682,Colina,Colina,3,2.0,,,,10999656
295397000,8300,367867,Ñuñoa,Irarrazavalconpedrodevaldivia,2,2.0,102.0,103.0,2.0,10743852
110329000,3100,137396,ElBosque,VolcánLlaimaconLoMoreno,3,1.0,80.0,150.0,1.0,9927676
387931000,10900,483102,Paine,Aculeo/.,3,4.0,248.0,11700.0,1.0,9691253
80000000,2248,99626,Peñalolén,Amanecer1667,5,2.0,54.0,90.0,2.0,11397815
192008050,5395,239113,Talagante,Ampliacasacéntricaentalagante,8,3.0,170.0,500.0,,10201039
61250390,1721,76277,Santiago,mapocho,1,1.0,21.0,21.0,,9690314
290000000,8148,361146,LaCisterna,VentaCasa6DormitoriosLaCisterna,6,3.0,320.0,540.0,1.0,10746355
484024000,13600,602770,LasCondes,Teno/Yelcho,4,4.0,190.0,299.0,2.0,9897387
252333100,7090,314238,Independencia,domingosantamaria1627,6,3.0,161.0,320.0,2.0,10742039
136500000,3835,169988,SanBernardo,Condominiosantafilomena,3,3.0,90.0,160.0,1.0,8598256
232580650,6535,289640,Santiago,RogelioUgarte1323,4,1.0,122.0,178.0,,9732502
160155000,4500,199446,Quilicura,Vallelocampino,5,2.0,120.0,192.0,2.0,9481958
533850000,15000,664819,LoBarnechea,NidodeAguila,5,4.0,180.0,320.0,3.0,9244390
81857000,2300,101939,PadreHurtado,SanMarcos/VillaTodosLosSantos/PadreHurtado,3,1.0,92.0,130.0,1.0,9906924
375474500,10550,467590,Peñalolén,Parquedelahacienda,4,3.0,140.0,277.0,,10733941
250000000,7024,311333,Maipú,Lasdalias,3,1.0,121.0,390.0,,6852970
540968000,15200,673684,Providencia,Valenzuelacastillo/miguelclaro,10,3.0,232.0,377.0,6.0,8038114
327428000,9200,407756,LaFlorida,CaminolasCumbres/LaFlorida,3,3.0,100.0,300.0,,9930243
78000000,2192,97136,SanBernardo,ErnestoRiquelmeYC59403/LosPetalos,4,1.0,80.0,100.0,,8057294
47000000,1321,58531,ElBosque,PC59855Islagrande/Jorgeteillier,3,1.0,41.0,71.0,,8441159
252689000,7100,314681,Buin,Altosacramento,4,3.0,122.0,256.0,,10733831
291838000,8200,363435,LaReina,RamónLaval/PpedeGales,3,3.0,103.0,103.0,,9257684
115000000,3231,143213,Quilicura,Avenidalastorres,3,2.0,68.0,84.0,1.0,11394776
350000000,9834,435866,LaCisterna,GranAvenida/Paulina,3,1.0,110.0,270.0,1.0,11394437
408929100,11490,509252,Santiago,tierraslindas,4,3.0,125.0,726.0,2.0,9018116
562322000,15800,700276,Ñuñoa,Juandiaz,3,2.0,205.0,206.0,4.0,11022580
1024992000,28800,1276453,LoBarnechea,MonteCarmelo/LosTrapences,5,5.0,363.0,1216.0,5.0,10734372
75000000,2107,93400,Maipú,AvdaelRosalycordilleradelosandes.w,2,1.0,46.0,62.0,1.0,11394034
125632700,3530,156454,Huechuraba,FabianOyanedel,4,2.0,167.0,167.0,,4112448
167273000,4700,208310,PuenteAlto,ElDevisadero/PuenteAlto,3,2.0,100.0,120.0,,10172820
175000000,4917,217933,PuenteAlto,Casade3PisosenDehesadeLaViña,4,2.0,140.0,229.0,,9253709
